PROCESO,CODIGO_CARRERA,UNI_CODIGO,NOMBRE_CARRERA,NOMBRE_UNIVERSIDAD,REGION_CASA_MATRIZ,%_NOTAS,%_Ranking,%_LENG,%_MATE1,%_MATE2,%_HYCS,%_CIEN,EXIGE_MATE2,PROM_MINIMO_LENMAT,PONDERADO_MINIMO,VACANTES_1SEM,SC_1S,VACANTES_2SEM,SC_2S,PRUEBA_ESPECIAL,TIPO_PE,PONDERACION_PE,PO_ALTERNATIVA,CDP_VACANTES_ESPECIALES,CAR_PEDAGOGIA,CAR_MIN_RKG,CAR_SEL_PEDA,PACE,CAR_VACANTES_PACE,REG_CODIGO,VACANTES_GENERO,CAR_CIENCIAS_TECNOLOGIA
2026,23070,23,PSICOLOGÍA,UNIVERSIDAD ARTURO PRAT,1,25,40,15,10,0,10.0,10.0,N,458,,42,2.0,,,N,,,S,2.0,N,,0,S,4,1,,N
2026,23073,23,PEDAGOGÍA EN EDUCACIÓN FÍSICA,UNIVERSIDAD ARTURO PRAT,1,10,40,20,20,0,10.0,10.0,N,458,,25,10.0,,,N,,,S,2.0,S,,1,S,14,1,,N
2026,23074,23,INGENIERÍA CIVIL DE MINAS,UNIVERSIDAD ARTURO PRAT,1,20,40,10,15,5,10.0,10.0,S,458,,40,10.0,,,N,,,S,2.0,N,,0,S,15,1,8.0,S
2026,23075,23,INGENIERÍA CIVIL ELECTRÓNICA,UNIVERSIDAD ARTURO PRAT,1,10,40,10,25,5,10.0,10.0,S,458,,22,10.0,,,N,,,S,2.0,N,,0,S,10,1,4.0,S
2026,23077,23,ODONTOLOGÍA,UNIVERSIDAD ARTURO PRAT,1,10,50,15,15,0,,10.0,N,458,,40,5.0,,,N,,,N,2.0,N,,0,S,4,1,,N
2026,23078,23,FONOAUDIOLOGÍA,UNIVERSIDAD ARTURO PRAT,1,40,30,10,10,0,10.0,10.0,N,458,,40,10.0,,,N,,,S,2.0,N,,0,S,14,1,,N
2026,23081,23,TRADUCCIÓN INGLÉS CASTELLANO INGLÉS MENCIÓN FRANCÉS,UNIVERSIDAD ARTURO PRAT,1,10,40,30,10,0,10.0,10.0,N,458,,30,5.0,,,N,,,S,2.0,N,,0,S,12,1,,N
2026,23082,23,PEDAGOGÍA EN EDUCACIÓN DIFERENCIAL,UNIVERSIDAD ARTURO PRAT,1,10,40,20,20,0,10.0,10.0,N,458,,30,10.0,,,N,,,S,2.0,S,,1,S,10,1,,N
2026,23083,23,ADMINISTRACIÓN Y GESTIÓN PÚBLICA,UNIVERSIDAD ARTURO PRAT,1,20,40,20,10,0,10.0,,N,458,,15,10.0,,,N,,,N,2.0,N,,0,S,10,1,,N
2026,23085,23,"INGENIERÍA COMERCIAL, MENCIÓN GESTIÓN ESTRATÉGICA",UNIVERSIDAD ARTURO PRAT,1,20,40,15,15,0,10.0,10.0,N,458,,30,5.0,,,N,,,S,2.0,N,,0,S,10,9,,N
2026,24003,24,ENFERMERIA,UNIVERSIDAD DE ANTOFAGASTA,2,10,40,20,20,0,,10.0,N,458,,45,10.0,,,N,,,N,2.0,N,,0,S,3,2,,N
2026,24011,24,KINESIOLOGIA,UNIVERSIDAD DE ANTOFAGASTA,2,10,40,20,20,0,,10.0,N,458,,45,10.0,,,N,,,N,2.0,N,,0,S,10,2,,N
2026,24013,24,OBSTETRICIA Y PUERICULTURA,UNIVERSIDAD DE ANTOFAGASTA,2,10,40,20,20,0,,10.0,N,458,,30,5.0,,,N,,,N,2.0,N,,0,S,5,2,,N
2026,24017,24,TRABAJO SOCIAL,UNIVERSIDAD DE ANTOFAGASTA,2,10,40,25,15,0,10.0,10.0,N,458,,30,10.0,,,N,,,S,2.0,N,,0,S,15,2,,N
2026,24040,24,DERECHO,UNIVERSIDAD DE ANTOFAGASTA,2,15,40,20,10,0,15.0,,N,458,,70,20.0,,,N,,,N,2.0,N,,0,S,21,2,,N
2026,24041,24,PEDAGOGÍA EN BIOLOGÍA Y CIENCIAS NATURALES,UNIVERSIDAD DE ANTOFAGASTA,2,10,50,20,10,0,10.0,10.0,N,458,,15,10.0,,,N,,,S,2.0,S,,1,S,35,2,,N
2026,24046,24,ADMINISTRACIÓN PÚBLICA,UNIVERSIDAD DE ANTOFAGASTA,2,10,40,25,15,0,10.0,10.0,N,458,,25,15.0,,,N,,,S,2.0,N,,0,S,21,2,,N
2026,24047,24,MEDICINA,UNIVERSIDAD DE ANTOFAGASTA,2,10,40,20,20,0,,10.0,N,458,,40,5.0,,,N,,,N,2.0,N,,0,S,2,2,,N
2026,24048,24,ODONTOLOGÍA,UNIVERSIDAD DE ANTOFAGASTA,2,10,40,20,20,0,,10.0,N,458,,45,5.0,,,N,,,N,2.0,N,,0,S,7,2,,N
2026,24052,24,PEDAGOGÍA EN LENGUAJE Y COMUNICACIÓN,UNIVERSIDAD DE ANTOFAGASTA,2,10,50,20,10,0,10.0,10.0,N,458,,30,10.0,,,N,,,S,2.0,S,,1,S,35,2,,N
2026,24055,24,PEDAGOGÍA EN MATEMÁTICA,UNIVERSIDAD DE ANTOFAGASTA,2,10,50,10,15,5,10.0,10.0,S,458,,15,5.0,,,N,,,S,2.0,S,,1,S,35,2,,N
2026,24058,24,BIOQUÍMICA,UNIVERSIDAD DE ANTOFAGASTA,2,10,40,20,20,0,,10.0,N,458,,20,15.0,,,N,,,N,2.0,N,,0,S,21,2,4.0,S
2026,24060,24,BACHILLERATO EN CIENCIAS,UNIVERSIDAD DE ANTOFAGASTA,2,10,40,20,20,0,10.0,10.0,N,458,,15,10.0,,,N,,,S,2.0,N,,0,S,27,2,3.0,S
2026,24065,24,NUTRICIÓN Y DIETÉTICA,UNIVERSIDAD DE ANTOFAGASTA,2,10,40,20,20,0,,10.0,N,458,,45,10.0,,,N,,,N,2.0,N,,0,S,14,2,,N
2026,24067,24,BACHILLERATO EN CIENCIAS DE LA SALUD,UNIVERSIDAD DE ANTOFAGASTA,2,10,40,20,20,0,,10.0,N,458,,60,10.0,,,N,,,N,2.0,N,,0,S,20,2,,N
2026,24068,24,INGENIERIA CIVIL EN PROCESOS DE MINERALES,UNIVERSIDAD DE ANTOFAGASTA,2,10,40,15,20,5,10.0,10.0,S,458,,15,10.0,,,N,,,S,2.0,N,,0,S,12,2,3.0,S
2026,24069,24,"INGENIERIA COMERCIAL, MENCIÓN NEGOCIOS MINEROS",UNIVERSIDAD DE ANTOFAGASTA,2,10,40,15,25,0,10.0,10.0,N,458,,55,10.0,,,N,,,S,2.0,N,,0,S,21,2,,N
2026,24070,24,INGENIERÍA CIVIL INDUSTRIAL,UNIVERSIDAD DE ANTOFAGASTA,2,10,40,15,20,5,10.0,10.0,S,458,,55,10.0,,,N,,,S,2.0,N,,0,S,10,2,11.0,S
2026,24083,24,BIOLOGÍA MARINA,UNIVERSIDAD DE ANTOFAGASTA,2,10,40,20,20,0,10.0,10.0,N,458,,25,10.0,,,N,,,S,2.0,N,,0,S,12,2,5.0,S
2026,24084,24,"DISEÑO GRÁFICO, MENCION DISEÑO ESTRATÉGICO",UNIVERSIDAD DE ANTOFAGASTA,2,10,40,25,15,0,10.0,10.0,N,458,,35,10.0,,,N,,,S,2.0,N,,0,S,15,2,,N
2026,24085,24,PSICOLOGÍA,UNIVERSIDAD DE ANTOFAGASTA,2,10,40,25,15,0,10.0,10.0,N,458,,30,10.0,,,N,,,S,2.0,N,,0,S,10,2,,N
2026,24086,24,FONOAUDIOLOGIA,UNIVERSIDAD DE ANTOFAGASTA,2,10,40,20,20,0,,10.0,N,458,,35,10.0,,,N,,,N,2.0,N,,0,S,15,2,,N
2026,24087,24,"PEDAGOGÍA EN EDUCACIÓN PARVULARIA, MENCIÓN NECESIDADES EDUCATIVAS ESPECIALES",UNIVERSIDAD DE ANTOFAGASTA,2,10,50,20,10,0,10.0,10.0,N,458,,25,15.0,,,N,,,S,2.0,S,,1,S,21,2,,N
2026,24088,24,"PEDAGOGÍA EN EDUCACIÓN BÁSICA, MENCIÓN EN LENGUAJE Y COMUNICACIÓN Y MATEMÁTICA",UNIVERSIDAD DE ANTOFAGASTA,2,10,50,15,15,0,10.0,10.0,N,458,,15,15.0,,,N,,,S,2.0,S,,1,S,35,2,,N
2026,24089,24,MÚSICA,UNIVERSIDAD DE ANTOFAGASTA,2,10,40,30,10,0,10.0,10.0,N,458,,20,5.0,,,N,,,S,2.0,N,,0,S,8,2,,N
