AGNO,RBD,DGV_RBD,NOM_RBD,TIPO_SOST,COD_REG_RB,NOM_REG_RB,COD_PRO_RB,COD_COM_RB,NOM_COM_RB,COD_DEPROV,NOM_DEPROV,TIPO_DEPEN,DIRECCION,NUMERO,REFERENCIA,LATITUD,LONGITUD,MAT_PARV,MAT_BAS_RE,MAT_BAS_AD,MAT_ESP,MAT_MHC_RE,MAT_MHC_AD,MAT_MTP_RE,MAT_MTP_AD,MAT_TOTAL,MAT_HOM_TO,MAT_MUJ_TO,MAT_SI_TOT,CUR_SIM_TO,CUR_COMB_T
2021,3345,6,ESCUELA LOMAS DE PUTAGAN,1.0,7,MAULE,74,7402,COLBÚN,73,LINARES,1.0,LOMAS DE PUTAGAN,0.0,CAMINO PUBLICO,-35.824261,-71.454987,14.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,34.0,37.0,0.0,0.0,4.0
2021,3364,2,ESCUELA LUIS PEREIRA INIGUEZ,1.0,7,MAULE,74,7403,LONGAVÍ,73,LINARES,1.0,CAMINO BODEGA,0.0,CAMINO BODEGA S/N SECTOR PONIENTE,-35.816219,-71.791862,19.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,31.0,31.0,0.0,0.0,3.0
2021,3092,9,ESCUELA NACIONES UNIDAS,1.0,7,MAULE,71,7109,SAN CLEMENTE,72,TALCA,1.0,CAMINO INTERNACIONAL RUTA CH 115,101.0,"CAMINO INTERNACIONAL RUTA CH 115, KILÓMETRO 101.- LOS ÁLAMOS.-",-35.815689,-70.812828,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
2021,3609,9,LICEO PELLUHUE,1.0,7,MAULE,72,7203,PELLUHUE,74,CAUQUENES,1.0,ARTURO APARICIO,501.0,FRENTE RETEN DE CARABINEROS DE PELLUHUE,-35.811852,-72.572548,79.0,465.0,0.0,8.0,295.0,0.0,110.0,0.0,957.0,450.0,507.0,0.0,33.0,0.0
2021,3333,2,ESCUELA CARLOS DEL CAMPO RIVERA,1.0,7,MAULE,74,7402,COLBÚN,73,LINARES,1.0,CAPILLA PALACIOS,0.0,"CAMINO A PANIMÁVIDA, KILÓMETRO 12",-35.80621,-71.456482,19.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,67.0,62.0,0.0,8.0,1.0
2021,3270,0,JANUARIO ESPINOSA,1.0,7,MAULE,74,7401,LINARES,73,LINARES,1.0,IGNACIO CHACON DEL CAMPO,0.0,"SECTOR RURAL, SECTOR NOR-OESTE A 14 KM. DE LINARES",-35.806068,-71.741501,14.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,64.0,37.0,0.0,4.0,3.0
2021,3337,5,ESCUELA AMALIA AMSTRONG DE TORRES,1.0,7,MAULE,74,7402,COLBÚN,73,LINARES,1.0,QUINAMAVIDA,0.0,HOTEL DE QUINAMÁVIDA A MANO DERECHA,-35.80471,-71.437172,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,14.0,11.0,0.0,0.0,3.0
2021,3269,7,ESCUELA LAS HORNILLAS,1.0,7,MAULE,74,7401,LINARES,73,LINARES,1.0,LAS OBRAS,0.0,"CAMINO LONGITUDINAL ANTIGUO, KM. 296",-35.800522,-71.659081,39.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,124.0,113.0,0.0,10.0,0.0
2021,3273,5,ESCUELA MATIAS COUSINO,1.0,7,MAULE,74,7401,LINARES,73,LINARES,1.0,PUENTE ALTO,0.0,KM. 6 CAMINO  A YERBAS BUENAS. SECTOR PUENTE ALTO. LINARES,-35.797192,-71.586197,18.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,43.0,50.0,0.0,6.0,1.0
2021,3527,0,ESCUELA CAMILA MATTA VIAL,1.0,7,MAULE,74,7406,SAN JAVIER,73,LINARES,1.0,CALIBORO BAJO,0.0,POR RUTA LOS CONQUISTADORES.,-35.791512,-71.890266,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,2.0
2021,16492,5,INSTITUTO VALENTIN LETELIER,1.0,7,MAULE,74,7401,LINARES,73,LINARES,2.0,CAMINO A YERBAS BUENAS,7.0,"KILOMETRO 7,  - KILOMETRO 7, CAMINO A YERBAS BUENAS, LINARES",-35.784721,-71.58448,52.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,248.0,144.0,104.0,0.0,10.0,0.0
2021,3338,3,ESCUELA KURT MOLLER BOCHERENS,1.0,7,MAULE,74,7402,COLBÚN,73,LINARES,1.0,PASO RARI,0.0,CAMINO PUBLICO COLBUN LOCALIDAD DE PASO RARI S/N (LADO CEMENTERIO),-35.78392,-71.439796,33.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,48.0,53.0,0.0,2.0,3.0
2021,3632,3,ESCUELA ANTONIETA LEON VERDUGO,1.0,7,MAULE,72,7202,CHANCO,74,CAUQUENES,1.0,QUIRIMAVIDA,0.0,SECTOR RURAL :QUIRIMÁVIDA S/N,-35.778759,-72.438423,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0
2021,3336,7,ESCUELA RARI,1.0,7,MAULE,74,7402,COLBÚN,73,LINARES,1.0,RARI,0.0,CAMINO DE RARI.,-35.776001,-71.402901,26.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,32.0,41.0,0.0,0.0,4.0
2021,3625,0,ESCUELA GABRIELA MISTRAL,1.0,7,MAULE,72,7202,CHANCO,74,CAUQUENES,1.0,LAGUNILLAS,0.0,SECTOR LAGUNILLAS,-35.773151,-72.457489,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,9.0,14.0,0.0,0.0,2.0
2021,3322,7,ESCUELA COIRONAL,1.0,7,MAULE,74,7408,YERBAS BUENAS,73,LINARES,1.0,COIRONAL,0.0,CAMINO PÚBLICO 4KM. AL OESTE DE CAMINO PRINCIPAL LINARES YERBAS BUENAS.,-35.769718,-71.638153,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,4.0,0.0,5.0,0.0
2021,3332,4,ESCUELA ANDRES BELLO,1.0,7,MAULE,74,7402,COLBÚN,73,LINARES,1.0,SAN JUAN,0.0,DESDE LINARES HACIA CAMINO A SAN JUAN (HOSTERIA EL BOSQUE)ANTES DEL PTE LA BARRA.,-35.7668,-71.446487,33.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,110.0,91.0,0.0,10.0,0.0
2021,3467,3,ESCUELA ALCALDE MANUEL SALVADOR DEL C.,1.0,7,MAULE,74,7407,VILLA ALEGRE,73,LINARES,1.0,SANTIAGO BUERAS,0.0,"KM 290 RUTA 5 SUR,15 KMS AL NORTE DE LINARES , LOCALIDAD PUTAGAN, COMUNA VILLA ALEGRE",-35.766079,-71.66761,24.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,37.0,37.0,0.0,0.0,4.0
2021,3265,4,ESCUELA LAS TOSCAS,1.0,7,MAULE,74,7401,LINARES,73,LINARES,1.0,CAMINO EL EMBOQUE,18.0,"KM 18 CAMINO EL EL EMBOQUE, CAMINO RURAL",-35.760429,-71.59021,10.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,14.0,17.0,0.0,0.0,2.0
2021,3335,9,ESCUELA PANIMAVIDA,1.0,7,MAULE,74,7402,COLBÚN,73,LINARES,1.0,CAMINO PUBLICO PANIMAVIDA,0.0,"APROXIMADAMENTE 300 METROS AL NORTE DE CONSULTORIO POR CALLE CAPITÁN REBOLLEDO, PANIMÁVIDA.",-35.759689,-71.418167,30.0,361.0,0.0,0.0,0.0,0.0,0.0,0.0,391.0,203.0,188.0,0.0,18.0,0.0
2021,16739,8,CLARO DE LUNA CENTRO DE DESARROLLO COGNITIVO,1.0,7,MAULE,74,7408,YERBAS BUENAS,73,LINARES,2.0,CAMINO A YERBAS BUENAS,10.0,AL LADO DE LA GASOLINERA TERPEL   KM 10 CAMINO A YERBAS BUENAS. HIJUELA N 2 SECTOR LAS TOSCAS KILOMETRO 10 YERBAS BUENAS.,-35.758396,-71.59183,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,95.0,63.0,32.0,0.0,13.0,0.0
2021,11344,1,INST. EDUC. DE ADULTOS JAVIERA CARRERA,1.0,7,MAULE,74,7401,LINARES,73,LINARES,2.0,O'HIGGINS,763.0,O`HIGGINS ENTRE DIPUTADO MARIO DUEÑAS Y MAX JARA,-35.758377,-71.417976,34.0,148.0,0.0,0.0,0.0,392.0,0.0,0.0,574.0,329.0,245.0,0.0,21.0,0.0
2021,3315,4,ESCUELA SILVANO FERNANDEZ,1.0,7,MAULE,74,7408,YERBAS BUENAS,73,LINARES,1.0,ABRANQUIL,218.0,ABRANQUIL 5 KM AL ESTE DE YERBAS BUENAS,-35.747478,-71.545738,36.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,94.0,88.0,0.0,10.0,0.0
2021,3313,8,LICEO JUAN DE DIOS PUGA,1.0,7,MAULE,74,7408,YERBAS BUENAS,73,LINARES,1.0,CENTENARIO,12.0,,-35.747101,-71.579399,47.0,248.0,0.0,0.0,14.0,79.0,132.0,0.0,520.0,263.0,257.0,0.0,24.0,0.0
2021,3630,7,ESCUELA RICARDO SALGADO,1.0,7,MAULE,72,7202,CHANCO,74,CAUQUENES,1.0,EL CARMIN,0.0,EL CARMIN,-35.745529,-72.411407,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,14.0,10.0,0.0,0.0,1.0
2021,3346,4,ESCUELA SANTA ELENA,1.0,7,MAULE,74,7402,COLBÚN,73,LINARES,1.0,SANTA ELENA,0.0,CANAL DE DEVOLUCIÓN LADO NORTE 3 KMS.HACIA EL OESTE,-35.74398,-71.438766,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,3.0,0.0,1.0,2.0
2021,3327,8,ESCUELA AGRICOLA MARTA MARTINEZ CRUZ,1.0,7,MAULE,74,7408,YERBAS BUENAS,73,LINARES,4.0,CAMINO ABRANQUIL,0.0,CAMINO A ABRANQUIL A 3 CUADRAS DE LA PLAZA DE ARMAS DE YERBAS BUENAS EN DIRECCIÓN ESTE.,-35.743931,-71.574738,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,255.0,196.0,59.0,0.0,9.0,0.0
2021,20342,4,ESCUELA ESPECIAL DE LENGUAJE POLHUIN,1.0,7,MAULE,72,7202,CHANCO,74,CAUQUENES,1.0,SECTOR DE POLHUIN,0.0,SECTOR POLHUÍN RUTA M-50   CHANCO CAUQUENES,-35.743159,-72.533923,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,11.0,6.0,5.0,0.0,2.0,0.0
2021,3320,0,ESCUELA BERNARDO OHIGGINS,1.0,7,MAULE,74,7408,YERBAS BUENAS,73,LINARES,1.0,GUMERA,0.0,CAMINO PÚBLICO A GÚMERA FRENTE CAPILLA CATÓLICA Y SEDE  SOCIAL DEL SECTOR.,-35.741161,-71.610809,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,14.0,10.0,4.0,0.0,1.0,1.0
2021,16454,2,ESCUELA LAS DUNAS DE CHANCO,1.0,7,MAULE,72,7202,CHANCO,74,CAUQUENES,1.0,ERRAZURIZ,351.0,INTERIOR DEL CENTRO DE DETENCIÓN PREVENTIVA DE CHANCO (CDP),-35.734818,-72.53517,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,3.0,0.0
2021,3619,6,ESCUELA LOS HEROES,1.0,7,MAULE,72,7202,CHANCO,74,CAUQUENES,1.0,SAN AMBROSIO,66.0,AVENIDA SAN AMBROSIO Nº 66 A 2 CUADRAS DE LA PLAZA DE CHANCO,-35.734791,-72.533562,56.0,280.0,0.0,5.0,0.0,0.0,0.0,0.0,341.0,181.0,160.0,0.0,13.0,0.0
2021,3618,8,LICEO FEDERICO ALBERT FAUPP,1.0,7,MAULE,72,7202,CHANCO,74,CAUQUENES,1.0,YERBAS BUENAS,52.0,"CHANCO ES UNA COMUNA CHICA, TODO EL PUEBLO CONOCE EL LICEO, QUE SE ENCUENTRA A UNA CUADRA DEL ESTADIO MUNICIPAL.",-35.732342,-72.533493,0.0,0.0,0.0,0.0,216.0,0.0,34.0,0.0,250.0,123.0,127.0,0.0,13.0,0.0
2021,3490,8,ESCUELA JULIO MONTT SALAMANCA,1.0,7,MAULE,74,7406,SAN JAVIER,73,LINARES,1.0,MELOZAL,0.0,"ACCESO POR LINARES  A 25 KM. POR SAN JAVIER, POR RUTA LOS CONQUISTADORES,DESVÍO A 10 KM.",-35.726681,-71.807877,37.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,109.0,102.0,0.0,10.0,0.0
2021,3330,8,ESCUELA LA FLORESTA,1.0,7,MAULE,74,7402,COLBÚN,73,LINARES,1.0,LA FLORESTA,0.0,CAMINO A SEMILLERO LA FLORESTA,-35.725651,-71.465157,16.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,64.0,59.0,0.0,8.0,1.0
2021,3523,8,ESCUELA CARLOS CONDELL,1.0,7,MAULE,74,7406,SAN JAVIER,73,LINARES,1.0,CERRILLOS,0.0,COLEGIO A 4 KM AL OESTE DEL COLEGIO DE MELOZAL,-35.722599,-71.858261,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,2.0,0.0,2.0,1.0
2021,3334,0,ESCUELA MONSENOR MANUEL LARRAIN E.,1.0,7,MAULE,74,7402,COLBÚN,73,LINARES,1.0,SAN DIONISIO,0.0,"LOCALIDAD DE SAN DIONISIO, DISTANTE A 3,5 KMS. AL SUR DEL PUEBLO DE COLBÚN, SIGUIENDO CARRETERA A LA CIUDAD DE LINARES",-35.72081,-71.427399,38.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,313.0,177.0,136.0,0.0,9.0,1.0
2021,3468,1,ESCUELA ASCENCIO ASTORQUIZA ZABALA,1.0,7,MAULE,74,7407,VILLA ALEGRE,73,LINARES,1.0,CUNACO,0.0,CAMINO LONGITUDINAL ANTIGUO VILLA ALEGRE - CUNACO,-35.720711,-71.720833,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,42.0,34.0,0.0,0.0,3.0
2021,3085,6,ESCUELA PASO NEVADO,1.0,7,MAULE,71,7109,SAN CLEMENTE,72,TALCA,1.0,RUTA CH 115,60.0,CAMINO INTERNACIONAL PEHUENCHE RUTA CH 115 KM 60 PASO NEVADO,-35.71743,-71.189667,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,38.0,36.0,0.0,6.0,1.0
2021,3555,6,ESCUELA OCTAVIO PALMA PEREZ,1.0,7,MAULE,72,7201,CAUQUENES,74,CAUQUENES,1.0,BALMACEDA SAUZAL,0.0,CALLE BALMACEDA  FRENTE A LA PLAZA,-35.71664,-72.126007,7.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,24.0,27.0,0.0,8.0,1.0
2021,3325,1,ESCUELA PARTICULAR ARTURO PRAT,1.0,7,MAULE,74,7408,YERBAS BUENAS,73,LINARES,2.0,SECTOR BAJO ESMERALDA/CAMINO PUBLICO,0.0,"SALIR DE LINARES A YERBAS BUENAS, LUEGO AVANZAR AL SECTOR DE TRES ESQUINAS, DESDE AHÍ HACIA LA CORDILLERA RUTA L-265 A 7  KILÓMETROS, ESTÁ EL SECTOR DE BAJO ESMERALDA.",-35.715641,-71.522346,25.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,55.0,61.0,0.0,0.0,4.0
2021,3323,5,ESCUELA LUIS AMBROSIO CONCHA,1.0,7,MAULE,74,7408,YERBAS BUENAS,73,LINARES,1.0,LLANO BLANCO,0.0,5 KILÓMETROS AL NORTE DEL PUEBLO DE YERBAS BUENAS POR RUTA L25.,-35.714291,-71.576103,42.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,107.0,111.0,0.0,10.0,0.0
2021,3631,5,ESCUELA EMA VASQUEZ GUTIERREZ,1.0,7,MAULE,72,7202,CHANCO,74,CAUQUENES,1.0,HUICHAHUE,0.0,HUICHAHUE,-35.71199,-72.356117,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0,11.0,0.0,0.0,1.0
2021,3328,6,LICEO CAPITAN IGNACIO CARRERA PINTO,1.0,7,MAULE,74,7402,COLBÚN,73,LINARES,1.0,LOS AROMOS,612.0,"CALLE LOS AROMOS 612, APROX. 600 MTS DE LA INTERSECCION DE AVENIDA OHIGGINS",-35.702782,-71.400948,0.0,0.0,0.0,0.0,68.0,0.0,482.0,0.0,550.0,292.0,258.0,0.0,20.0,0.0
2021,3488,6,ESCUELA IRENE MORALES,1.0,7,MAULE,74,7406,SAN JAVIER,73,LINARES,1.0,CARRIZAL,0.0,CAMINO  A  CAUQUENES  RUTA  LOS  `CONQUISTADORES`  KM.  12 SECTOR  CARRIZAL.,-35.70237,-71.851227,13.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,34.0,48.0,0.0,0.0,4.0
2021,3321,9,ESCUELA SANTA ELENA,1.0,7,MAULE,74,7408,YERBAS BUENAS,73,LINARES,1.0,SANTA ELENA,0.0,"SANTA ELENA, COMUNA YERBAS BUENAS",-35.699459,-71.548737,13.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,44.0,44.0,0.0,0.0,3.0
2021,16645,6,COLEGIO LAS ESTRELLITAS,1.0,7,MAULE,74,7402,COLBÚN,73,LINARES,2.0,GUSTAVO VALDES,471.0,COLBUN,-35.699066,-71.40267,60.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,180.0,89.0,91.0,0.0,10.0,0.0
2021,3347,2,ESCUELA PARTICULAR MARTA BRUNET,1.0,7,MAULE,74,7402,COLBÚN,73,LINARES,2.0,CAMPO DE DEPORTE,438.0,"ESCUELA MARTA BRUNET DE COLBÚN,CAMPOS DE DEPORTE   438",-35.69717,-71.404518,0.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,138.0,142.0,0.0,8.0,0.0
2021,3471,1,ESCUELA PROFESOR RAMON LEIVA NARVAEZ,1.0,7,MAULE,74,7407,VILLA ALEGRE,73,LINARES,1.0,ESPERANZA,0.0,ESPERANZA CAMINO PUBLICO KM. 6.7 APROX AL ORIENTE CRUCE 5 SUR,-35.69696,-71.608856,23.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,109.0,84.0,0.0,10.0,0.0
2021,16468,2,ESCUELA BASICA DE COLBUN,1.0,7,MAULE,74,7402,COLBÚN,73,LINARES,1.0,AVENIDA BERNARDO O'HIGGINS,0.0,A 30 METROS DE LA PLAZA DE COLBÚN.,-35.694641,-71.40654,94.0,697.0,0.0,11.0,0.0,0.0,0.0,0.0,802.0,442.0,360.0,0.0,31.0,0.0
2021,16849,1,INSTITUTO EDUCACIONAL DE ADULTOS HERMANOS CARRERA,1.0,7,MAULE,74,7402,COLBÚN,73,LINARES,2.0,O'HIGGINS,556.0,O`HIGGINS 556 COSTADO DE LA PLAZA,-35.694346,-71.406468,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,81.0,39.0,42.0,0.0,2.0,0.0
2021,3465,7,ESCUELA ALCALDE SERAFIN GUTIERREZ F.,1.0,7,MAULE,74,7407,VILLA ALEGRE,73,LINARES,1.0,AVENIDA ESPERANZA,0.0,"CARRETERA 5 SUR, CRUCE ESTACION VILLA ALEGRE, 1 KM AL ORIENTE",-35.690781,-71.686363,22.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,75.0,62.0,0.0,4.0,3.0
2021,3464,9,ESCUELA HERNAN LOBOS ARIAS,1.0,7,MAULE,74,7407,VILLA ALEGRE,73,LINARES,1.0,CERTENEJAS,410.0,DE LA COMUNA DE VILLA ALEGRE DESVIO  SUR HACIA LINARES,-35.68116,-71.765312,49.0,227.0,0.0,8.0,0.0,0.0,0.0,0.0,284.0,141.0,143.0,0.0,11.0,0.0
2021,3462,2,ESCUELA TIMOTEO ARAYA ALEGRIA,1.0,7,MAULE,74,7407,VILLA ALEGRE,73,LINARES,1.0,12 DE OCTUBRE,0.0,,-35.67878,-71.741341,49.0,325.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,193.0,181.0,0.0,18.0,0.0
2021,3461,4,LICEO FRANCISCO ANTONIO ENCINA ARMANET,1.0,7,MAULE,74,7407,VILLA ALEGRE,73,LINARES,1.0,AVENIDA FRANCISCO ANTONIO ENCINA,540.0,SALIDA SUR VILLA ALEGRE,-35.67638,-71.74012,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,170.0,91.0,79.0,0.0,11.0,0.0
2021,3318,9,ESCUELA JORGE SALGADO PICA,1.0,7,MAULE,74,7408,YERBAS BUENAS,73,LINARES,1.0,SEMILLERO,0.0,"CAMINO PÚBLICO SEMILLERO,COMUNA DE YERBAS BUENAS",-35.676041,-71.468323,14.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,59.0,41.0,0.0,2.0,3.0
2021,3623,4,ESCUELA CARRERAS CORTAS,1.0,7,MAULE,72,7202,CHANCO,74,CAUQUENES,1.0,CARRERAS CORTAS,0.0,CAMINO ANTIGUO A CONSTITUCION 8KM. AL NORTE DE COMUNA CHANCO,-35.674061,-72.522926,16.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,25.0,35.0,0.0,4.0,3.0
2021,3340,5,ESCUELA LA GUARDIA,1.0,7,MAULE,74,7402,COLBÚN,73,LINARES,1.0,LA GUARDIA,0.0,CAMINO LAGO COLBÚN,-35.673458,-71.393372,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,14.0,12.0,0.0,0.0,3.0
2021,3314,6,ESCUELA MAITENCILLO,1.0,7,MAULE,74,7408,YERBAS BUENAS,73,LINARES,1.0,MAITENCILLO,0.0,RETÉN DE SEMILLERO 2KM. HACIA EL PONIENTE,-35.672981,-71.506943,40.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,104.0,120.0,0.0,10.0,0.0
2021,16577,8,ESCUELA DE LENGUAJE LAS NIEVES,1.0,7,MAULE,74,7407,VILLA ALEGRE,73,LINARES,2.0,PASAJE NARANJAL,191.0,,-35.672092,-71.7448,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,39.0,18.0,21.0,0.0,4.0,0.0
2021,3624,2,ESCUELA LOS PEUMOS,1.0,7,MAULE,72,7202,CHANCO,74,CAUQUENES,1.0,LOS PEUMOS,0.0,,-35.66526,-72.468163,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,8.0,7.0,0.0,0.0,2.0
2021,3626,9,ESCUELA RELOCA,1.0,7,MAULE,72,7202,CHANCO,74,CAUQUENES,1.0,RELOCA CHANCO,0.0,DE ESCUELA DE QUIÑIPATO HACIA DENTRO,-35.661999,-72.53595,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0,7.0,0.0,4.0,0.0
2021,3520,3,ESCUELA MARIANO LATORRE,1.0,7,MAULE,74,7406,SAN JAVIER,73,LINARES,1.0,AVENIDA DIEGO PORTALES,0.0,"38 KMS. AL PNTE. DE SAN JAVIER, 14 KMS AL SUR POR CAMINO RURAL, (CRUCE HUERTA DE MAULE).",-35.660278,-71.959007,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,17.0,10.0,0.0,0.0,2.0
2021,3129,1,ESCUELA SAN SEBASTIAN DE PUICO,1.0,7,MAULE,71,7104,EMPEDRADO,72,TALCA,1.0,CAMINO A SAUZAL SECTOR DE PUICO,0.0,"POR RUTA M 40 HASTA PUENTE PUICO, CAMINO VECINAL 5 KM AL INTERIOR",-35.65556,-72.108727,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0
2021,3319,7,ESCUELA ALFREDO NOGUERA PRIETO,1.0,7,MAULE,74,7407,VILLA ALEGRE,73,LINARES,1.0,PENUELAS,0.0,CALLE PRINCIPAL AL LADO DE POSTA.,-35.654758,-71.584793,38.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,90.0,110.0,0.0,10.0,0.0
2021,3466,5,ESCUELA ALCALDE ORLANDO RODRIGUEZ DEL C.,1.0,7,MAULE,74,7407,VILLA ALEGRE,73,LINARES,1.0,LAGUNILLAS,0.0,"INGRESO POR CRUCE EL DURAZNO,1KM.AL NORTE DE INGRESO A COMUNA DE VILLA ALEGRE.",-35.65469,-71.65271,24.0,152.0,0.0,5.0,0.0,0.0,0.0,0.0,181.0,91.0,90.0,0.0,9.0,1.0
2021,3621,8,ESCUELA SAN AMBROSIO,1.0,7,MAULE,72,7202,CHANCO,74,CAUQUENES,1.0,ABDON FUENTEALBA,997.0,SUR OESTE DE LA COMUNA DE CHANCO,-35.65308,-72.530228,59.0,283.0,0.0,0.0,0.0,0.0,0.0,0.0,342.0,166.0,176.0,0.0,13.0,1.0
2021,3633,1,ESCUELA QUINIPATO,1.0,7,MAULE,72,7202,CHANCO,74,CAUQUENES,1.0,QUINIPATO,0.0,CAMINO  A CONSTITUCIÓN A 07 KILÓMETROS DE CHANCO.,-35.647812,-72.514153,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,4.0,0.0,3.0,1.0
2021,3463,0,ESCUELA MALAQUIAS CONCHA ORTIZ,1.0,7,MAULE,74,7407,VILLA ALEGRE,73,LINARES,1.0,LONCOMILLA,0.0,"CAMINO PÚBLICO, SECTOR LONCOMILLA.-",-35.645962,-71.742363,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,18.0,14.0,0.0,1.0,2.0
2021,3478,9,ESCUELA AGRICOLA SAGRADOS CORAZONES,1.0,7,MAULE,74,7407,VILLA ALEGRE,73,LINARES,2.0,LONCOMILLA,0.0,COSTADO INGRESO NORTE VILLA ALEGRE  PAGINA FACEBOOK  WWW.FACEBOOK.COM/LICEOAGRICOLA.VELOZ/?REF=BOOKMARKS,-35.645111,-71.740677,0.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,145.0,60.0,85.0,0.0,6.0,0.0
2021,3090,2,ESCUELA EL COLORADO,1.0,7,MAULE,71,7109,SAN CLEMENTE,72,TALCA,1.0,CAMINO INTERNACIONAL PEHUENCHE,0.0,KILÓMETRO 45,-35.641739,-71.26226,11.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,60.0,64.0,0.0,8.0,1.0
2021,3517,3,ESCUELA CANDELARIA PEREZ,1.0,7,MAULE,74,7406,SAN JAVIER,73,LINARES,1.0,ALQUIHUE,0.0,RUTA LOS CONQUISTADORES KM 4,-35.638741,-71.809021,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,21.0,17.0,0.0,4.0,2.0
2021,3329,4,ESCUELA MAULE SUR,1.0,7,MAULE,74,7402,COLBÚN,73,LINARES,1.0,MAULE SUR,0.0,"RUTA BOBADILLA COLBÚN KM. 29,  GARITA MAULE SUR, HACIA EL NORTE",-35.636059,-71.401917,35.0,209.0,0.0,0.0,0.0,0.0,0.0,0.0,244.0,129.0,115.0,0.0,10.0,0.0
2021,16694,4,ESCUELA DE LENGUAJE REMOLINO,1.0,7,MAULE,71,7109,SAN CLEMENTE,72,TALCA,2.0,LOTE A SITIO 7 EL COLORADO,0.0,FRENTE A RETÉN DE CARABINEROS DEL COLORADO,-35.63605,-71.26375,23.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,83.0,45.0,38.0,0.0,4.0,1.0
