ID_aux,RBD,COD_ENS,GRUPO_DEPENDENCIA,RAMA_EDUCACIONAL,SITUACION_EGRESO,CODIGO_REGION,CODIGO_COMUNA,PROMEDIO_NOTAS,PORC_SUP_NOTAS,PTJE_NEM,PTJE_RANKING,CLEC_REG_ACTUAL,MATE1_REG_ACTUAL,MATE2_REG_ACTUAL,HCSOC_REG_ACTUAL,CIEN_REG_ACTUAL,MODULO_REG_ACTUAL,CLEC_INV_ACTUAL,MATE1_INV_ACTUAL,MATE2_INV_ACTUAL,HCSOC_INV_ACTUAL,CIEN_INV_ACTUAL,MODULO_INV_ACTUAL,CLEC_REG_ANTERIOR,MATE1_REG_ANTERIOR,MATE2_REG_ANTERIOR,HCSOC_REG_ANTERIOR,CIEN_REG_ANTERIOR,MODULO_REG_ANTERIOR,CLEC_INV_ANTERIOR,MATE1_INV_ANTERIOR,MATE2_INV_ANTERIOR,HCSOC_INV_ANTERIOR,CIEN_INV_ANTERIOR,MODULO_INV_ANTERIOR,RINDIO_PROCESO_ANTERIOR,RINDIO_PROCESO_ACTUAL
id_5433554773387,2444,410,4,T1,1,6,6301,5.8,40,658,668,492,587,467,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5163551476359,15664,310,2,H1,1,6,6310,6.35,40,814,814,567,618,0,493,435,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5207552370781,2635,310,3,H1,1,6,6201,6.85,10,956,974,597,682,438,406,458,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5144551174436,2447,310,4,H1,1,6,6301,6.03,50,722,725,607,446,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5340553774070,2580,310,2,H1,1,6,6310,5.83,90,664,665,477,526,0,463,346,FIS,,,,,,,,,,,,,,,,,,,0,1
id_5526555072656,2443,510,3,T2,1,6,6301,5.18,90,474,474,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5321553572198,2482,310,1,H1,1,6,6301,6.6,30,886,886,841,880,0,759,0,,,,,,,,,,,,,,,,,,,,0,1
id_5723557672340,2308,310,2,H1,1,6,6115,6.43,30,837,843,794,948,511,0,738,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5327553472750,2551,310,3,H1,1,6,6310,6.5,30,856,867,500,526,292,476,450,FIS,,,,,,,,,,,,,,,,,,,0,1
id_5459554475933,2454,310,2,H1,1,6,6301,5.68,90,622,622,607,807,0,397,0,,,,,,,,,,,,,,,,,,,,0,1
id_5574555977423,15627,310,2,H1,1,6,6108,5.68,60,622,622,597,508,0,0,402,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5462554376282,2681,310,3,H1,1,6,6203,5.9,50,685,691,484,645,0,432,0,,,,,,,,,,,,,,,,,,,,0,1
id_5171551377154,2123,510,3,T2,1,6,6101,5.8,60,658,666,455,421,396,0,394,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5142551174284,2163,310,2,H1,1,6,6101,6.5,20,856,905,634,660,0,0,489,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5394553879425,2285,510,3,T2,1,6,6115,5.55,50,587,590,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5109551270933,2104,410,3,T1,1,6,6101,6.65,10,900,925,583,567,0,463,0,,,,,,,,,,,,,,,,,,,,0,1
id_5447554174748,2455,310,2,H1,1,6,6301,5.38,100,536,536,440,526,423,387,0,,,,,,,,,,,,,,,,,,,,0,1
id_5132551073289,15564,310,1,H1,1,6,6108,6.3,70,799,799,699,880,511,673,0,,,,,,,,,,,,,,,,,,,,0,1
id_5404554670433,2110,310,3,H1,1,6,6101,6.23,50,779,780,794,710,0,0,575,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5784557278461,15564,310,1,H1,1,6,6108,6.83,20,951,967,878,1000,803,0,900,QUI,,,,,,,,,,,,,,,,,,,0,1
id_5532555673243,2447,310,4,H1,1,6,6301,5.58,70,594,594,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5475554877535,15843,510,3,T2,1,6,6115,5.15,80,465,465,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5885558778507,2411,310,3,H1,1,6,6105,6.55,20,870,919,663,516,0,0,446,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5453554375361,20364,310,2,H1,1,6,6101,5.3,80,510,510,597,690,0,0,499,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5430554073003,2110,310,3,H1,1,6,6101,5.75,90,643,643,492,618,396,0,384,FIS,,,,,,,,,,,,,,,,,,,0,1
id_5142551774229,2278,310,2,H1,1,6,6116,6.0,60,713,725,650,567,0,0,481,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5137551973768,15601,310,2,H1,1,6,6115,6.3,40,799,829,740,567,396,0,358,FIS,,,,,,,,,,,,,,,,,,,0,1
id_5319553871958,2110,310,3,H1,1,6,6101,6.4,40,828,831,682,502,0,574,0,,,,,,,,,,,,,,,,,,,,0,1
id_5221552672105,2552,610,3,T3,1,6,6310,6.0,30,715,720,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5310553971031,15746,310,2,H1,1,6,6101,6.95,10,985,1000,682,807,511,0,481,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5129551372913,15781,310,3,H1,1,6,6102,5.98,70,708,709,590,553,0,476,0,,,,,,,,,,,,,,,,,,,,0,1
id_5151551275137,2579,310,2,H1,1,6,6310,5.68,60,622,622,583,824,0,463,0,,,,,,,,,,,,,,,,,,,,0,1
id_5732557273272,2443,510,3,T2,1,6,6301,5.95,30,700,732,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5177551277757,15793,310,2,H1,1,6,6101,6.48,20,851,935,525,526,366,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5211552171199,2166,310,2,H1,1,6,6101,6.15,30,757,771,583,880,479,714,484,FIS,,,,,,,,,,,,,,,,,,,0,1
id_5707557270764,15781,310,3,H1,1,6,6102,5.85,80,671,671,397,412,438,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5108551670871,2134,610,3,T3,1,6,6101,6.78,10,937,960,410,516,0,463,328,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5257552475727,15843,510,3,T2,1,6,6115,5.75,50,644,651,725,631,349,508,420,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5105551370535,2635,310,3,H1,1,6,6201,5.28,90,504,504,424,334,0,387,0,,,,,,,,,,,,,,,,,,,,0,1
id_5270552177086,2111,610,3,T3,1,6,6101,5.75,50,644,645,555,553,366,500,357,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5412554171226,15690,310,2,H1,1,6,6105,6.85,10,956,990,841,975,701,0,853,FIS,,,,,,,,,,,,,,,,,,,0,1
id_5278552077883,2105,510,3,T2,1,6,6101,6.28,20,794,821,770,672,396,517,420,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5439554973991,11265,310,2,H1,1,6,6101,6.93,10,979,1000,725,880,409,0,613,FIS,,,,,,,,,,,,,,,,,,,0,1
id_5287552178775,2134,610,3,T3,1,6,6101,6.4,30,829,841,492,486,396,0,370,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5487554878785,2110,310,3,H1,1,6,6101,6.25,50,785,786,650,682,0,0,499,BIO,,,,,,,,,,,,,,,,,,,0,1
id_8736587773683,11287,310,3,H1,1,6,6104,5.7,50,628,628,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5431554373167,2105,510,3,T2,1,6,6101,5.98,30,709,725,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5734557673484,2443,510,3,T2,1,6,6301,5.63,50,609,613,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5491554979191,15624,310,2,H1,1,6,6107,6.4,20,828,831,567,645,453,406,393,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5454554475457,2105,510,3,T2,1,6,6101,6.05,30,729,747,484,502,366,0,410,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5334553573425,15664,310,2,H1,1,6,6310,6.35,40,814,814,710,609,0,418,355,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5495554679585,2329,310,3,H1,1,6,6117,6.1,40,742,742,500,486,366,508,381,BIO,,,,,,,,,,,,,,,,,,,0,1
id_7864578776465,2375,510,3,T2,1,6,6113,5.13,90,459,459,387,446,330,0,383,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5731557773116,2104,410,3,T1,1,6,6101,4.98,100,411,411,333,495,0,0,346,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5186551078657,2105,510,3,T2,1,6,6101,5.48,60,571,571,397,403,0,0,383,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5149551274912,15676,310,2,H1,1,6,6101,5.9,50,685,701,823,672,366,714,393,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5431554573184,40371,310,2,H1,1,6,6107,6.18,50,765,768,467,609,382,348,458,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5388553178858,40023,310,1,H1,1,6,6108,5.75,80,643,643,597,660,0,0,489,BIO,,,,,,,,,,,,,,,,,,,0,1
id_9627596072709,2635,310,3,H1,1,6,6201,4.9,100,384,384,492,486,0,447,0,,,,,,,,,,,,,,,,,,,,0,1
id_5148551074868,2308,310,2,H1,1,6,6115,5.63,90,608,608,597,587,0,0,415,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5144551074479,2105,510,3,T2,1,6,6101,5.4,60,545,545,424,595,366,348,0,,,,,,,,,,,,,,,,,,,,0,1
id_5775557077560,2530,310,4,H1,1,6,6305,6.75,10,928,942,525,618,0,0,420,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5753557275302,15731,310,2,H1,1,6,6117,5.2,90,479,479,424,539,0,397,0,,,,,,,,,,,,,,,,,,,,0,1
id_5224552972437,15769,510,3,T2,1,6,6101,6.25,30,787,838,500,495,312,406,319,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5543555874356,11286,363,4,H2,1,6,6301,4.7,90,324,324,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5389553478929,2280,410,3,T1,1,6,6115,5.95,60,700,702,525,601,0,432,294,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5364553876401,2110,310,3,H1,1,6,6101,6.63,20,893,901,782,699,366,0,495,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5236552873638,2583,310,3,H1,1,6,6304,6.55,30,870,878,492,432,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5146551174630,15739,310,2,H1,1,6,6303,6.3,40,799,820,634,587,330,377,393,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5232552473277,15787,310,2,H1,1,6,6301,5.38,70,536,536,619,690,0,0,430,QUI,,,,,,,,,,,,,,,,,,,0,1
id_5513555171390,2110,310,3,H1,1,6,6101,5.45,100,558,558,477,446,0,476,0,,,,,,,,,,,,,,,,,,,,0,1
id_5106551870683,2486,310,4,H1,1,6,6303,5.93,60,694,694,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5444554474408,40025,310,3,H1,1,6,6116,5.2,80,479,479,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5035550273509,15676,310,2,H1,1,6,6101,5.88,50,680,693,567,587,382,0,422,FIS,,,,,,,,,,,,,,,,,,,0,1
id_5486554178668,15781,310,3,H1,1,6,6102,6.38,40,823,835,484,618,382,476,0,,,,,,,,,,,,,,,,,,,,0,1
id_5229552972909,2453,310,2,H1,1,6,6301,5.9,30,685,713,699,767,453,463,504,FIS,,,,,,,,,,,,,,,,,,,0,1
id_5192551079263,2442,610,3,T3,1,6,6301,5.0,100,418,418,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5254552375471,2422,310,3,H1,1,6,6107,5.65,70,613,613,576,526,0,0,355,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5431554873110,15767,610,2,T3,1,6,6108,5.63,80,609,609,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5419554971950,2102,610,3,T3,1,6,6101,5.03,100,427,427,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5493554379349,2194,310,1,H1,1,6,6101,6.5,60,856,858,663,923,467,530,752,QUI,,,,,,,,,,,,,,,,,,,0,1
id_5281552278197,2110,310,3,H1,1,6,6101,6.3,50,799,801,607,587,0,585,0,,,,,,,,,,,,,,,,,,,,0,1
id_5259552575938,2583,710,3,T4,1,6,6304,6.65,30,900,982,484,508,409,0,410,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5538555473850,2701,310,3,H1,1,6,6204,5.8,60,657,657,511,516,0,0,335,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5410554171031,2166,310,2,H1,1,6,6101,5.98,50,708,712,682,516,0,545,402,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5418554471895,2200,310,1,H1,1,6,6101,6.4,60,828,828,650,753,0,686,0,,,,,,,,,,,,,,,,,,,,0,1
id_5739557673992,2579,310,2,H1,1,6,6310,6.25,30,785,787,590,824,366,0,585,QUI,,,,,,,,,,,,,,,,,,,0,1
id_5212552071206,2612,310,3,H1,1,6,6306,5.4,90,542,542,492,412,0,387,402,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5140551374013,2283,310,3,H1,1,6,6115,6.78,10,937,959,770,601,0,705,0,,,,,,,,,,,,,,,,,,,,0,1
id_5409554570991,2411,310,3,H1,1,6,6105,6.05,40,727,741,597,474,330,0,344,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5469554576963,2280,410,3,T1,1,6,6115,5.08,100,443,443,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5436554573643,2110,310,3,H1,1,6,6101,6.2,60,771,771,663,880,0,0,663,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5468554676850,2102,610,3,T3,1,6,6101,5.48,80,571,571,525,432,0,508,403,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5250552375002,2283,310,3,H1,1,6,6115,6.9,10,970,997,756,767,382,574,507,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5202552970291,2444,410,4,T1,1,6,6301,5.1,80,450,450,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5222552372205,2454,410,2,T1,1,6,6301,6.78,10,937,993,650,710,382,508,502,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5311553871127,2580,310,2,H1,1,6,6310,6.6,30,886,902,674,645,0,0,420,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5336553173668,2442,410,3,T1,1,6,6301,6.33,40,808,838,424,446,382,364,383,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5410554571013,15664,310,2,H1,1,6,6310,6.75,20,928,928,710,861,467,0,595,FIS,,,,,,,,,,,,,,,,,,,0,1
id_5106551370605,2406,310,3,H1,1,6,6103,5.7,60,628,631,619,793,366,0,509,FIS,,,,,,,,,,,,,,,,,,,0,1
id_5282552878264,2218,310,2,H1,1,6,6106,6.4,40,828,850,511,502,0,0,278,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5444554874430,2102,410,3,T1,1,6,6101,6.33,30,808,816,634,495,0,463,471,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5308553870836,40080,310,3,H1,1,6,6302,5.38,90,536,536,555,516,0,0,402,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5799557779995,15843,510,3,T2,1,6,6115,5.93,40,695,712,525,446,438,476,319,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5224552372402,15627,310,2,H1,1,6,6108,5.78,60,650,650,583,780,489,0,438,FIS,,,,,,,,,,,,,,,,,,,0,1
id_5713557171357,2447,310,4,H1,1,6,6301,5.08,100,441,441,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5446554874691,2579,310,2,H1,1,6,6310,6.7,10,914,920,808,1000,688,0,768,FIS,,,,,,,,,,,,,,,,,,,0,1
id_5100551370095,2454,310,2,H1,1,6,6301,5.73,90,636,636,576,609,382,364,0,,,,,,,,,,,,,,,,,,,,0,1
id_5217552171744,11256,310,2,H1,1,6,6101,6.53,30,865,867,682,753,0,517,589,QUI,,,,,,,,,,,,,,,,,,,0,1
id_5153551275312,2150,310,2,H1,1,6,6101,6.25,60,785,785,690,618,0,600,0,,,,,,,,,,,,,,,,,,,,0,1
id_5774557277489,2123,510,3,T2,1,6,6101,5.1,100,450,450,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5429554972999,2105,510,3,T2,1,6,6101,6.33,10,808,837,590,587,366,0,471,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5170551377060,2104,410,3,T1,1,6,6101,5.23,100,491,491,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5447554274755,40024,310,3,H1,1,6,6111,5.98,40,708,712,583,690,423,0,420,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5438554673870,2123,510,3,T2,1,6,6101,5.95,60,700,714,484,539,438,387,394,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5112551171298,2109,310,3,H1,1,6,6101,5.43,100,551,551,690,672,0,418,426,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5111551671185,2485,710,3,T4,1,6,6301,6.03,20,724,753,576,682,438,0,403,TEC,,,,,,,,,,,,,,,,,,,0,1
id_8253582875362,11246,363,3,H2,1,6,6115,5.47,50,569,573,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5414554171467,15700,310,2,H1,1,6,6101,6.53,20,865,880,794,807,0,643,0,,,,,,,,,,,,,,,,,,,,0,1
id_5116551671648,2110,310,3,H1,1,6,6101,6.48,30,851,855,756,553,0,585,435,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5510555871018,11286,663,4,T3,1,6,6301,6.33,10,808,1000,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5776557177626,11284,363,3,H2,1,6,6101,5.3,60,515,515,525,682,453,476,0,,,,,,,,,,,,,,,,,,,,0,1
id_5598555079858,15843,510,3,T2,1,6,6115,5.03,90,427,427,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5145551374584,2111,610,3,T3,1,6,6101,5.18,80,474,474,663,660,0,0,410,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5161551276109,2552,510,3,T2,1,6,6310,5.4,70,545,545,576,539,423,397,357,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5156551075656,2165,310,2,H1,1,6,6101,6.78,10,937,983,590,753,0,585,344,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5488554278818,2583,310,3,H1,1,6,6304,6.1,70,742,743,455,474,0,0,416,FIS,,,,,,,,,,,,,,,,,,,0,1
id_5451554975146,2552,410,3,T1,1,6,6310,5.78,40,652,654,477,660,423,447,403,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5352553875236,2681,310,3,H1,1,6,6203,5.3,90,510,510,350,380,0,253,0,,,,,,,,,,,,,,,,,,,,0,1
id_5180551678043,2375,410,3,T1,1,6,6113,5.35,70,529,529,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5293552079339,2110,310,3,H1,1,6,6101,6.93,10,979,991,823,975,667,0,793,FIS,,,,,,,,,,,,,,,,,,,0,1
id_5586555378694,2485,710,3,T4,1,6,6301,5.1,90,450,450,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5537555873723,2283,310,3,H1,1,6,6115,5.08,100,441,441,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5254552975494,2309,310,2,H1,1,6,6115,5.98,60,708,708,500,601,423,397,381,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5440554674009,2444,410,4,T1,1,6,6301,6.08,20,738,743,455,526,0,387,0,,,,,,,,,,,,,,,,,,,,0,1
id_5412554171272,15662,310,2,H1,1,6,6101,6.65,20,900,917,841,900,574,686,675,FIS,,,,,,,,,,,,,,,,,,,0,1
id_5398553079806,2110,310,3,H1,1,6,6101,6.33,40,808,810,607,595,453,0,463,FIS,,,,,,,,,,,,,,,,,,,0,1
id_5151551875141,2110,310,3,H1,1,6,6101,6.8,10,942,952,823,948,524,695,757,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5161551476161,15624,310,2,H1,1,6,6107,6.65,10,900,904,740,842,438,600,0,,,,,,,,,,,,,,,,,,,,0,1
id_5476554277665,2442,610,3,T3,1,6,6301,5.6,80,601,601,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5274552277439,15843,510,3,T2,1,6,6115,6.3,20,801,839,455,516,396,447,370,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5276552077616,2355,310,2,H1,1,6,6117,5.28,100,504,504,699,609,0,500,420,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5141551774114,2356,310,2,H1,1,6,6117,6.88,10,965,970,663,842,467,0,595,FIS,,,,,,,,,,,,,,,,,,,0,1
id_5465554876559,15662,310,2,H1,1,6,6101,6.63,20,893,911,607,767,511,493,450,FIS,,,,,,,,,,,,,,,,,,,0,1
id_5268552876828,15646,410,2,T1,1,6,6106,5.5,90,574,574,492,539,366,0,381,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5395553779599,15522,310,2,H1,1,6,6201,6.85,10,956,959,484,645,366,508,363,QUI,,,,,,,,,,,,,,,,,,,0,1
id_5799557879936,15690,310,2,H1,1,6,6105,6.55,30,870,893,607,861,467,0,676,QUI,,,,,,,,,,,,,,,,,,,0,1
id_5335553473522,2681,310,3,H1,1,6,6203,5.85,50,671,674,467,526,0,377,332,QUI,,,,,,,,,,,,,,,,,,,0,1
id_8654586075467,2283,310,3,H1,1,6,6115,5.8,60,657,657,333,412,0,418,381,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5250552075047,40080,310,3,H1,1,6,6302,5.55,80,586,586,484,516,396,0,409,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5212552271230,2102,610,3,T3,1,6,6101,6.63,10,895,949,619,526,330,530,403,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5182551578244,2551,310,3,H1,1,6,6310,5.28,80,504,504,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5785557078575,2111,610,3,T3,1,6,6101,5.1,90,450,450,455,0,396,486,420,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5256552375619,2552,510,3,T2,1,6,6310,5.55,60,587,587,397,553,423,406,435,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5784557578408,2442,610,3,T3,1,6,6301,5.98,60,709,723,492,495,409,348,410,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5149551174922,2326,310,2,H1,1,6,6114,6.55,30,870,876,567,690,409,493,429,FIS,,,,,,,,,,,,,,,,,,,0,1
id_5282552478284,40080,310,3,H1,1,6,6302,6.63,10,893,898,540,682,423,387,402,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5436554373659,2635,310,3,H1,1,6,6201,5.3,90,510,510,424,474,0,364,0,,,,,,,,,,,,,,,,,,,,0,1
id_5426554972688,2200,310,1,H1,1,6,6101,5.7,100,628,628,710,601,0,561,0,,,,,,,,,,,,,,,,,,,,0,1
id_9680596378024,15817,310,2,H1,1,6,6108,5.35,100,526,526,440,421,0,0,306,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5442554074253,11256,310,2,H1,1,6,6101,5.65,90,613,613,477,672,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5104551070496,2583,310,3,H1,1,6,6304,6.23,60,779,779,619,526,382,432,420,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5458554375888,15843,510,3,T2,1,6,6115,6.13,30,752,781,525,609,396,418,370,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5414554871430,2580,310,2,H1,1,6,6310,5.83,90,664,664,567,672,0,0,481,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5153551375375,2283,310,3,H1,1,6,6115,5.58,80,594,594,410,365,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5288552578868,2110,310,3,H1,1,6,6101,6.6,20,886,892,860,699,0,818,0,,,,,,,,,,,,,,,,,,,,0,1
id_5332553173265,2485,710,3,T4,1,6,6301,5.75,40,644,657,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5250552075098,15690,310,2,H1,1,6,6105,6.0,50,713,715,808,645,0,0,513,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5453554275399,15554,310,2,H1,1,6,6108,5.15,100,463,463,597,553,0,0,368,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5408554670832,2583,310,3,H1,1,6,6304,6.83,10,951,964,682,446,0,0,450,FIS,,,,,,,,,,,,,,,,,,,0,1
id_5376553577612,2166,310,2,H1,1,6,6101,5.83,60,664,664,576,486,0,0,368,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5448554474814,15624,310,2,H1,1,6,6107,5.28,90,504,504,440,526,396,314,393,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5194551379468,2486,310,4,H1,1,6,6303,5.8,70,657,657,477,508,0,348,381,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5568555276833,15535,363,3,H2,1,6,6115,5.33,80,524,524,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5442554574224,40114,310,3,H1,1,6,6115,6.85,10,956,1000,823,595,0,0,588,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5290552379080,2233,310,2,H1,1,6,6110,5.7,70,628,633,511,412,0,447,0,,,,,,,,,,,,,,,,,,,,0,1
id_5479554677904,2280,410,3,T1,1,6,6115,5.4,90,545,545,455,526,396,0,394,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5384553478486,2422,310,3,H1,1,6,6107,5.58,70,594,594,484,403,0,300,0,,,,,,,,,,,,,,,,,,,,0,1
id_5220552572010,15720,610,3,T3,1,6,6109,5.2,100,481,481,484,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5263552976342,2579,310,2,H1,1,6,6310,5.5,70,572,572,725,723,0,508,481,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5316553471630,2104,410,3,T1,1,6,6101,6.35,30,815,831,619,595,349,493,0,,,,,,,,,,,,,,,,,,,,0,1
id_5103551470389,2194,310,1,H1,1,6,6101,6.43,70,837,837,823,699,396,759,0,,,,,,,,,,,,,,,,,,,,0,1
id_5192551079279,2442,610,3,T3,1,6,6301,6.85,10,956,1000,650,595,0,530,0,,,,,,,,,,,,,,,,,,,,0,1
id_5129551572984,2278,310,2,H1,1,6,6116,5.7,80,628,628,484,553,396,418,344,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5258552175871,15502,310,2,H1,1,6,6104,6.38,30,823,838,682,645,0,0,507,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5282552278249,2104,410,3,T1,1,6,6101,6.05,50,729,737,663,672,349,476,416,FIS,,,,,,,,,,,,,,,,,,,0,1
id_5141551174139,2551,310,3,H1,1,6,6310,6.33,40,808,816,455,539,366,0,409,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5268552276869,2104,510,3,T2,1,6,6101,5.83,60,667,668,590,618,382,486,410,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5572555177200,2170,310,1,H1,1,6,6101,5.15,100,463,463,770,495,0,493,0,,,,,,,,,,,,,,,,,,,,0,1
id_5779557277957,15781,310,3,H1,1,6,6102,6.53,30,865,883,525,587,453,0,415,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5964559176458,2111,610,3,T3,1,6,6101,0.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5170551177009,15646,410,2,T1,1,6,6106,6.63,10,895,1000,770,780,499,561,544,TEC,,,,,,,,,,,,,,,,,,,0,1
